"","gene_name","name","value","id"
"4206","CDKN2AIP","DAG",5.5,4206
"4207","GART","DAG",5.5,4207
"4208","GRSF1","DAG",5.5,4208
"4209","SERBP1","DAG",5.5,4209
"4210","RNF20","Sph",6,4210
"4211","SSR1","Sph",6,4211
"4212","ARF3","Sph",6,4212
"4213","APP","Sph",6,4213
"4214","SPTLC1","DAG",6,4214
"4215","PPL","Sph",6,4215
"4216","GLG1","DAG",6,4216
"4217","ABCD1","Sph",6,4217
"4218","SRPRB","FA",6,4218
"4219","GALNT1","FA",6,4219
"4220","FBLN1","Sph",6,4220
"4221","SEPT7","FA",6,4221
"4222","ATAD3A","FA",6,4222
"4223","COPB2","DAG",6,4223
"4224","TMX1","Sph",6,4224
"4225","TIMM50","Sph",6,4225
"4226","UNC84A","Sph",6,4226
"4227","UNC84A","DAG",6,4227
"4228","TFRC","FA",6,4228
"4229","RPL3","Sph",6,4229
"4230","RPL7","Sph",6,4230
"4231","ACOT9","DAG",6,4231
"4232","ARF5","DAG",6,4232
"4233","HLA-A","DAG",6,4233
"4234","SDHA","Sph",6,4234
"4235","TMEM126A","Sph",6,4235
"4236","TOP2B","FA",6,4236
"4237","HNRNPA3","FA",6,4237
"4238","TPM3","Sph",6,4238
"4239","TPM3","DAG",6,4239
"4240","STOM","FA",6,4240
"4241","IARS2","Sph",6,4241
"4242","KPNB1","FA",6,4242
"4243","AHCY","DAG",6,4243
"4244","PRDX1","FA",6,4244
"4245","SLC7A5","FA",6,4245
"4246","SEC63","DAG",6,4246
"4247","IKBIP","DAG",6,4247
"4248","OGDH","Sph",6,4248
"4249","PRMT1","Sph",6,4249
"4250","YBX1","FA",6,4250
"4251","HNRPDL","Sph",6,4251
"4252","PRKCSH","FA",6,4252
"4253","ALDH1B1","Sph",6,4253
"4254","MCM7","Sph",6,4254
"4255","SRSF1","FA",6,4255
"4256","PHGDH","Sph",6,4256
"4257","CCT4","FA",6,4257
"4258","RPL5","Sph",6,4258
"4259","INF2","DAG",6,4259
"4260","HSDL2","DAG",6,4260
"4261","MCM4","DAG",6,4261
"4262","RECQL","DAG",6,4262
"4263","TRABD","DAG",6,4263
"4264","FDFT1","DAG",6,4264
"4265","HNRNPAB","FA",6,4265
"4266","RANGAP1","Sph",6,4266
"4267","RANGAP1","FA",6,4267
"4268","EIF4A3","Sph",6,4268
"4269","MTCH2","Sph",6,4269
"4270","EIF2S1","Sph",6,4270
"4271","YWHAQ","DAG",6,4271
"4272","ANPEP","FA",6,4272
"4273","MRPS27","FA",6,4273
"4274","ACSL4","Sph",6,4274
"4275","YWHAZ","Sph",6,4275
"4276","RPL18","Sph",6,4276
"4277","ANLN","FA",6,4277
"4278","EIF4A2","FA",6,4278
"4279","PCBP1","FA",6,4279
"4280","SF3B3","Sph",6,4280
"4281","SF3B3","FA",6,4281
"4282","ADAR","FA",6,4282
"4283","STIP1","FA",6,4283
"4284","RAN","DAG",6,4284
"4285","HNRNPL","FA",6,4285
"4286","ELAVL1","DAG",6,4286
"4287","SKIV2L2","DAG",6,4287
"4288","TBL3","DAG",6,4288
"4289","SRPR","DAG",6,4289
"4290","NOP58","DAG",6,4290
"4291","NSUN2","Sph",6,4291
"4292","RAD50","DAG",6,4292
"4293","RBMX","FA",6,4293
"4294","OAT","DAG",6,4294
"4295","RAP1B","DAG",6,4295
"4296","MDH2","Sph",6,4296
"4297","ALDH18A1","FA",6,4297
"4298","SMC2","DAG",6,4298
"4299","ENO1","Sph",6,4299
"4300","RBM14","DAG",6,4300
"4301","TKT","Sph",6,4301
"4302","RAC1","DAG",6,4302
"4303","PFKP","DAG",6,4303
"4304","THOC2","DAG",6,4304
"4305","FKBP4","DAG",6,4305
"4306","FUBP1","DAG",6,4306
"4307","PPP1R12A","DAG",6,4307
"4308","PGK1","DAG",6,4308
"4309","SLC39A7","DAG",6,4309
"4310","EIF3I","DAG",6,4310
"4311","KRT33A","Sph",6.5,4311
"4312","EIF5","Sph",6.5,4312
"4313","KDSR","Sph",6.5,4313
"4314","XPO1","DAG",6.5,4314
"4315","RAB10","Sph",6.5,4315
"4316","SLC25A10","DAG",6.5,4316
"4317","TBL2","DAG",6.5,4317
"4318","HYOU1","FA",6.5,4318
"4319","CALU","FA",6.5,4319
"4320","DHRS1","Sph",6.5,4320
"4321","KRT86","DAG",6.5,4321
"4322","PCYOX1","DAG",6.5,4322
"4323","SLC30A1","Sph",6.5,4323
"4324","GNAI2","Sph",6.5,4324
"4325","DHCR24","Sph",6.5,4325
"4326","CLPTM1L","Sph",6.5,4326
"4327","TIMM44","FA",6.5,4327
"4328","TMX3","Sph",6.5,4328
"4329","TMX3","DAG",6.5,4329
"4330","LAMB1","DAG",6.5,4330
"4331","SLC16A3","DAG",6.5,4331
"4332","DSG1","FA",6.5,4332
"4333","SEPT7","Sph",6.5,4333
"4334","CCT5","DAG",6.5,4334
"4335","MTDH","DAG",6.5,4335
"4336","SCARB1","Sph",6.5,4336
"4337","RPL7","DAG",6.5,4337
"4338","PGRMC2","FA",6.5,4338
"4339","SDHA","DAG",6.5,4339
"4340","LDHB","FA",6.5,4340
"4341","NUP205","Sph",6.5,4341
"4342","NUP205","FA",6.5,4342
"4343","TOP2B","Sph",6.5,4343
"4344","EEF1G","FA",6.5,4344
"4345","EEF1G","DAG",6.5,4345
"4346","LUZP1","DAG",6.5,4346
"4347","PDIA3","FA",6.5,4347
"4348","FASN","FA",6.5,4348
"4349","HLA-C","FA",6.5,4349
"4350","TMEM214","Sph",6.5,4350
"4351","TMEM214","DAG",6.5,4351
"4352","NOMO1","DAG",6.5,4352
"4353","HK2","Sph",6.5,4353
"4354","SEC63","FA",6.5,4354
"4355","IKBIP","Sph",6.5,4355
"4356","GOLGA2","DAG",6.5,4356
"4357","LETM1","Sph",6.5,4357
"4358","ATL3","Sph",6.5,4358
"4359","MARCKS","FA",6.5,4359
"4360","MCM7","DAG",6.5,4360
"4361","LRRC59","DAG",6.5,4361
"4362","ERGIC3","Sph",6.5,4362
"4363","HLA-A","FA",6.5,4363
"4364","SACM1L","DAG",6.5,4364
"4365","TECR","DAG",6.5,4365
"4366","DSG2","DAG",6.5,4366
"4367","SRSF3","DAG",6.5,4367
"4368","LDHA","Sph",6.5,4368
"4369","ANXA1","FA",6.5,4369
"4370","DDX24","DAG",6.5,4370
"4371","MCM2","Sph",6.5,4371
"4372","GCN1L1","DAG",6.5,4372
"4373","TOP1","DAG",6.5,4373
"4374","SLC16A1","DAG",6.5,4374
"4375","PCBP2","FA",6.5,4375
"4376","SF3B2","DAG",6.5,4376
"4377","VAT1","Sph",6.5,4377
"4378","PMPCA","DAG",6.5,4378
"4379","AP2A1","DAG",6.5,4379
"4380","ALDOA","Sph",6.5,4380
"4381","FBN1","DAG",6.5,4381
"4382","VDAC3","FA",6.5,4382
"4383","CS","DAG",6.5,4383
"4384","HNRNPH3","DAG",6.5,4384
"4385","RUVBL2","DAG",6.5,4385
"4386","DDX39B","Sph",6.5,4386
"4387","RHOA","DAG",6.5,4387
"4388","CAV1","FA",6.5,4388
"4389","HIST1H2BJ","Sph",6.5,4389
"4390","OXCT1","DAG",6.5,4390
"4391","BAZ1B","DAG",6.5,4391
"4392","H2AFY","DAG",6.5,4392
"4393","DCD","Sph",6.5,4393
"4394","CSDE1","DAG",6.5,4394
"4395","TAGLN2","DAG",6.5,4395
"4396","ZC3HAV1","DAG",6.5,4396
"4397","ATIC","DAG",6.5,4397
"4398","RBM4","DAG",6.5,4398
"4399","RPS3A","DAG",6.5,4399
"4400","ME2","FA",6.5,4400
"4401","IDH2","FA",6.5,4401
"4402","TMED2","Sph",7,4402
"4403","FKBP10","FA",7,4403
"4404","CTAGE5","Sph",7,4404
"4405","PON2","FA",7,4405
"4406","BSG","DAG",7,4406
"4407","USO1","DAG",7,4407
"4408","HDLBP","DAG",7,4408
"4409","KPNA2","Sph",7,4409
"4410","IKBIP","Sph",7,4410
"4411","HSD17B12","Sph",7,4411
"4412","PSMA6","Sph",7,4412
"4413","HLA-A","DAG",7,4413
"4414","CALU","DAG",7,4414
"4415","TMEM165","DAG",7,4415
"4416","GOLGB1","FA",7,4416
"4417","CCT5","Sph",7,4417
"4418","KRT33B","DAG",7,4418
"4419","TMPO","FA",7,4419
"4420","THBS1","FA",7,4420
"4421","PHB2","Sph",7,4421
"4422","PGRMC2","DAG",7,4422
"4423","GNAI1","DAG",7,4423
"4424","SLC2A1","Sph",7,4424
"4425","SLC25A3","Sph",7,4425
"4426","RPLP0","DAG",7,4426
"4427","SLC7A5","Sph",7,4427
"4428","HNRPDL","DAG",7,4428
"4429","PRKCSH","Sph",7,4429
"4430","LETM1","DAG",7,4430
"4431","PHB","FA",7,4431
"4432","ALDH1B1","DAG",7,4432
"4433","MARCKS","Sph",7,4433
"4434","RPN2","DAG",7,4434
"4435","ERGIC3","DAG",7,4435
"4436","SRSF1","Sph",7,4436
"4437","STOML2","FA",7,4437
"4438","GLS","Sph",7,4438
"4439","TPM1","Sph",7,4439
"4440","HLA-B","FA",7,4440
"4441","MYO1C","Sph",7,4441
"4442","HNRNPAB","DAG",7,4442
"4443","SLC1A5","DAG",7,4443
"4444","RPL13","DAG",7,4444
"4445","AGPS","Sph",7,4445
"4446","DYNC1H1","Sph",7,4446
"4447","LSS","DAG",7,4447
"4448","FUBP3","DAG",7,4448
"4449","VCL","FA",7,4449
"4450","HNRNPH2","DAG",7,4450
"4451","HLA-C","FA",7,4451
"4452","ACSL4","FA",7,4452
"4453","SMC1A","FA",7,4453
"4454","YWHAB","DAG",7,4454
"4455","RPS27","DAG",7,4455
"4456","NUP98","DAG",7,4456
"4457","EIF2S2","DAG",7,4457
"4458","KRT80","DAG",7,4458
"4459","VARS","DAG",7,4459
"4460","SFXN1","DAG",7,4460
"4461","EIF3L","DAG",7,4461
"4462","DLST","DAG",7,4462
"4463","HNRNPC","FA",7,4463
"4464","VCP","FA",7,4464
"4465","MTHFD1L","DAG",7,4465
"4466","AP1B1","DAG",7,4466
"4467","HNRNPM","Sph",7,4467
"4468","REEP5","DAG",7,4468
"4469","MTHFD1","DAG",7,4469
"4470","EIF3D","DAG",7,4470
"4471","SNX1","Sph",7,4471
"4472","FKBP4","FA",7,4472
"4473","PSAP","Sph",7.5,4473
"4474","TGFBI","Sph",7.5,4474
"4475","ALDH3A2","DAG",7.5,4475
"4476","BSG","FA",7.5,4476
"4477","SURF4","Sph",7.5,4477
"4478","USO1","Sph",7.5,4478
"4479","RAB2A","Sph",7.5,4479
"4480","SCCPDH","Sph",7.5,4480
"4481","SRPRB","DAG",7.5,4481
"4482","HLA-A","DAG",7.5,4482
"4483","KRT85","Sph",7.5,4483
"4484","TMX3","FA",7.5,4484
"4485","ATP1A4","DAG",7.5,4485
"4486","LAMB1","Sph",7.5,4486
"4487","CD44","Sph",7.5,4487
"4488","KRT35","DAG",7.5,4488
"4489","LDHB","Sph",7.5,4489
"4490","NUP205","DAG",7.5,4490
"4491","CHD4","DAG",7.5,4491
"4492","TOP2B","DAG",7.5,4492
"4493","IARS2","DAG",7.5,4493
"4494","PA2G4","Sph",7.5,4494
"4495","CFL1","DAG",7.5,4495
"4496","NES","FA",7.5,4496
"4497","KPNB1","Sph",7.5,4497
"4498","PABPC1","Sph",7.5,4498
"4499","KRT38","Sph",7.5,4499
"4500","ATL3","DAG",7.5,4500
"4501","PHB","Sph",7.5,4501
"4502","EFTUD2","DAG",7.5,4502
"4503","PHGDH","DAG",7.5,4503
"4504","COPA","Sph",7.5,4504
"4505","EIF4G1","DAG",7.5,4505
"4506","PABPC4","DAG",7.5,4506
"4507","PYCR1","DAG",7.5,4507
"4508","NAT10","DAG",7.5,4508
"4509","SEC61A1","DAG",7.5,4509
"4510","BCAP31","FA",7.5,4510
"4511","CCT7","Sph",7.5,4511
"4512","GAPDH","Sph",7.5,4512
"4513","TPM4","Sph",7.5,4513
"4514","RPL18","FA",7.5,4514
"4515","ANLN","DAG",7.5,4515
"4516","CALR","Sph",7.5,4516
"4517","TRIM28","DAG",7.5,4517
"4518","TXNDC5","DAG",7.5,4518
"4519","CCT6A","Sph",7.5,4519
"4520","DDX1","DAG",7.5,4520
"4521","RBMX","DAG",7.5,4521
"4522","PGK1","DAG",7.5,4522
"4523","SUCLG2","DAG",7.5,4523
"4524","ETFA","DAG",7.5,4524
"4525","M6PR","Sph",8,4525
"4526","PON2","Sph",8,4526
"4527","HSPG2","Sph",8,4527
"4528","CALU","DAG",8,4528
"4529","CYP51A1","DAG",8,4529
"4530","KRT31","DAG",8,4530
"4531","SLC16A3","Sph",8,4531
"4532","SEPT7","DAG",8,4532
"4533","OPA1","DAG",8,4533
"4534","GNAI3","DAG",8,4534
"4535","TM9SF3","DAG",8,4535
"4536","RPL3","DAG",8,4536
"4537","AIFM1","FA",8,4537
"4538","HLA-A","Sph",8,4538
"4539","TPM3","FA",8,4539
"4540","ANXA6","Sph",8,4540
"4541","SLC25A20","Sph",8,4541
"4542","SLC2A1","DAG",8,4542
"4543","PTRF","Sph",8,4543
"4544","PDIA3","Sph",8,4544
"4545","PDIA3","DAG",8,4545
"4546","CPT1A","FA",8,4546
"4547","HLA-A","DAG",8,4547
"4548","IKBIP","FA",8,4548
"4549","FAM114A2","DAG",8,4549
"4550","SERPINH1","DAG",8,4550
"4551","TMED10","Sph",8,4551
"4552","SYNCRIP","Sph",8,4552
"4553","CCT3","FA",8,4553
"4554","TCP1","Sph",8,4554
"4555","TCP1","FA",8,4555
"4556","TNPO1","DAG",8,4556
"4557","ILF3","FA",8,4557
"4558","CTNNA1","Sph",8,4558
"4559","CTNNA1","FA",8,4559
"4560","TM9SF4","DAG",8,4560
"4561","TPM2","Sph",8,4561
"4562","LDHA","FA",8,4562
"4563","AP2B1","DAG",8,4563
"4564","ANXA1","DAG",8,4564
"4565","RPL13","FA",8,4565
"4566","AGPS","FA",8,4566
"4567","BCAP31","Sph",8,4567
"4568","CAPZB","DAG",8,4568
"4569","STT3A","DAG",8,4569
"4570","EIF4A2","DAG",8,4570
"4571","TUBA1C","Sph",8,4571
"4572","HADHB","DAG",8,4572
"4573","EPB41L2","DAG",8,4573
"4574","GLUD1","DAG",8,4574
"4575","PTPN1","DAG",8,4575
"4576","CAD","DAG",8,4576
"4577","TARS","DAG",8,4577
"4578","TUBB4B","Sph",8,4578
"4579","MDH2","FA",8,4579
"4580","PALLD","DAG",8,4580
"4581","DCD","DAG",8,4581
"4582","ACADVL","FA",8,4582
"4583","GSTP1","DAG",8,4583
"4584","PPP2R1A","DAG",8,4584
"4585","TOMM40","DAG",8,4585
"4586","MYBBP1A","DAG",8,4586
"4587","EMD","Sph",8.5,4587
"4588","HDLBP","Sph",8.5,4588
"4589","ANKLE2","FA",8.5,4589
"4590","GNAI2","DAG",8.5,4590
"4591","CALU","Sph",8.5,4591
"4592","SLC25A4","DAG",8.5,4592
"4593","RAB11B","Sph",8.5,4593
"4594","DSG1","Sph",8.5,4594
"4595","DSG1","DAG",8.5,4595
"4596","APOL2","FA",8.5,4596
"4597","APOL2","DAG",8.5,4597
"4598","TM9SF3","Sph",8.5,4598
"4599","PDCD11","Sph",8.5,4599
"4600","HMOX2","DAG",8.5,4600
"4601","PHB2","DAG",8.5,4601
"4602","NNT","FA",8.5,4602
"4603","HLA-B","DAG",8.5,4603
"4604","IARS2","FA",8.5,4604
"4605","SNRNP200","FA",8.5,4605
"4606","TMPO","FA",8.5,4606
"4607","ACACA","DAG",8.5,4607
"4608","MCAM","DAG",8.5,4608
"4609","SLC7A5","DAG",8.5,4609
"4610","PRMT1","DAG",8.5,4610
"4611","TMED10","DAG",8.5,4611
"4612","PRKCSH","DAG",8.5,4612
"4613","MCM7","FA",8.5,4613
"4614","IMMT","FA",8.5,4614
"4615","SMC3","DAG",8.5,4615
"4616","HK1","DAG",8.5,4616
"4617","LIMA1","DAG",8.5,4617
"4618","MTCH2","DAG",8.5,4618
"4619","RPS3","Sph",8.5,4619
"4620","YWHAZ","DAG",8.5,4620
"4621","TM9SF2","Sph",8.5,4621
"4622","HNRNPH1","Sph",8.5,4622
"4623","EEF2","Sph",8.5,4623
"4624","TUBB6","DAG",8.5,4624
"4625","NSUN2","FA",8.5,4625
"4626","SHMT2","DAG",8.5,4626
"4627","RPL4","DAG",8.5,4627
"4628","RPS27L","DAG",8.5,4628
"4629","YWHAE","DAG",8.5,4629
"4630","CCDC47","Sph",9,4630
"4631","ANXA6","Sph",9,4631
"4632","ANXA6","DAG",9,4632
"4633","HLA-B","Sph",9,4633
"4634","NPTN","Sph",9,4634
"4635","ATP1A4","Sph",9,4635
"4636","CCT5","FA",9,4636
"4637","MTDH","FA",9,4637
"4638","CCT2","FA",9,4638
"4639","SF3B1","Sph",9,4639
"4640","PDCD11","DAG",9,4640
"4641","HLA-B","DAG",9,4641
"4642","KRT4","Sph",9,4642
"4643","PA2G4","DAG",9,4643
"4644","HSPA4","DAG",9,4644
"4645","MCAM","Sph",9,4645
"4646","YBX1","Sph",9,4646
"4647","JUP","Sph",9,4647
"4648","KRT36","Sph",9,4648
"4649","KRT36","FA",9,4649
"4650","ASPH","Sph",9,4650
"4651","PHB","DAG",9,4651
"4652","ALDH1B1","FA",9,4652
"4653","TRAP1","Sph",9,4653
"4654","RAB7A","Sph",9,4654
"4655","TPM1","Sph",9,4655
"4656","KRT84","Sph",9,4656
"4657","HNRNPR","Sph",9,4657
"4658","LMAN1","DAG",9,4658
"4659","ACO2","DAG",9,4659
"4660","MTCH2","Sph",9,4660
"4661","ACADM","Sph",9,4661
"4662","ACADM","FA",9,4662
"4663","RARS","DAG",9,4663
"4664","CCT7","FA",9,4664
"4665","TPM4","Sph",9,4665
"4666","SLC25A13","DAG",9,4666
"4667","PARP1","FA",9,4667
"4668","GOT2","DAG",9,4668
"4669","COPB1","DAG",9,4669
"4670","KIF5B","DAG",9,4670
"4671","HNRNPL","Sph",9,4671
"4672","hCG_2044799","FA",9,4672
"4673","EEF2","FA",9,4673
"4674","MTHFD1L","FA",9,4674
"4675","HIST1H2BK","Sph",9,4675
"4676","MCM5","DAG",9,4676
"4677","HSD17B10","FA",9,4677
"4678","TES","DAG",9,4678
"4679","UBA1","DAG",9,4679
"4680","CSRP1","DAG",9,4680
"4681","MAP4","DAG",9,4681
"4682","ECE1","Sph",9.5,4682
"4683","ATP2B4","DAG",9.5,4683
"4684","NUP93","Sph",9.5,4684
"4685","PCCA","DAG",9.5,4685
"4686","MTDH","Sph",9.5,4686
"4687","KRT35","Sph",9.5,4687
"4688","KRT72","Sph",9.5,4688
"4689","KRT72","FA",9.5,4689
"4690","KRT72","DAG",9.5,4690
"4691","TUFM","FA",9.5,4691
"4692","LMNB2","FA",9.5,4692
"4693","PDIA6","DAG",9.5,4693
"4694","HLA-B","Sph",9.5,4694
"4695","PTRF","DAG",9.5,4695
"4696","HLA-A","Sph",9.5,4696
"4697","OGDH","DAG",9.5,4697
"4698","KRT38","FA",9.5,4698
"4699","TRAP1","FA",9.5,4699
"4700","KRT84","DAG",9.5,4700
"4701","TPM1","DAG",9.5,4701
"4702","ABCC1","DAG",9.5,4702
"4703","PPIA","DAG",9.5,4703
"4704","MCM2","DAG",9.5,4704
"4705","EIF4A1","Sph",9.5,4705
"4706","EIF4A3","DAG",9.5,4706
"4707","EIF2S1","DAG",9.5,4707
"4708","RPS3","FA",9.5,4708
"4709","HLA-C","Sph",9.5,4709
"4710","SMC1A","DAG",9.5,4710
"4711","PRPF6","FA",9.5,4711
"4712","CTNND1","DAG",9.5,4712
"4713","XRCC5","Sph",9.5,4713
"4714","XRCC5","FA",9.5,4714
"4715","KRT80","FA",9.5,4715
"4716","VDAC3","Sph",9.5,4716
"4717","IARS","DAG",9.5,4717
"4718","HIST1H1C","DAG",9.5,4718
"4719","DDX39B","FA",9.5,4719
"4720","SRRT","DAG",9.5,4720
"4721","DHX30","DAG",9.5,4721
"4722","PDCD6IP","DAG",9.5,4722
"4723","STT3B","DAG",9.5,4723
"4724","HNRNPF","DAG",9.5,4724
"4725","NOLC1","Sph",9.5,4725
"4726","PDHB","DAG",9.5,4726
"4727","ATP13A1","DAG",10,4727
"4728","OPA1","Sph",10,4728
"4729","SF3B1","DAG",10,4729
"4730","LDHB","DAG",10,4730
"4731","KRT4","FA",10,4731
"4732","TMPO","DAG",10,4732
"4733","FASN","Sph",10,4733
"4734","ITGB1","FA",10,4734
"4735","OGDH","FA",10,4735
"4736","SYNCRIP","DAG",10,4736
"4737","TOP2A","FA",10,4737
"4738","CCT4","Sph",10,4738
"4739","SEC22B","FA",10,4739
"4740","RPS27A","Sph",10,4740
"4741","HSD17B4","DAG",10,4741
"4742","RPS8","DAG",10,4742
"4743","DDX3X","Sph",10,4743
"4744","EEF1A1","Sph",10,4744
"4745","RCC1","DAG",10,4745
"4746","KRT3","Sph",10,4746
"4747","MCM6","DAG",10,4747
"4748","VCP","Sph",10,4748
"4749","DDX39A","FA",10,4749
"4750","ACLY","DAG",10,4750
"4751","DARS","DAG",10,4751
"4752","ACAT1","DAG",10,4752
"4753","GNB4","DAG",10,4753
"4754","MRC2","Sph",10.5,4754
"4755","LNPEP","Sph",10.5,4755
"4756","SUN2","Sph",10.5,4756
"4757","PPL","FA",10.5,4757
"4758","SLC25A4","Sph",10.5,4758
"4759","TMEM165","Sph",10.5,4759
"4760","ATAD3A","DAG",10.5,4760
"4761","TMPO","DAG",10.5,4761
"4762","NUP155","Sph",10.5,4762
"4763","SND1","FA",10.5,4763
"4764","PGRMC2","Sph",10.5,4764
"4765","PDIA6","Sph",10.5,4765
"4766","EDIL3","DAG",10.5,4766
"4767","TMPO","Sph",10.5,4767
"4768","PPIB","Sph",10.5,4768
"4769","MCAM","FA",10.5,4769
"4770","PRDX1","DAG",10.5,4770
"4771","FAM114A2","Sph",10.5,4771
"4772","YBX1","DAG",10.5,4772
"4773","CCT3","Sph",10.5,4773
"4774","MKI67","FA",10.5,4774
"4775","RPL5","DAG",10.5,4775
"4776","CALD1","FA",10.5,4776
"4777","EPRS","FA",10.5,4777
"4778","TPM2","Sph",10.5,4778
"4779","GPD2","DAG",10.5,4779
"4780","CALR","FA",10.5,4780
"4781","CAV1","DAG",10.5,4781
"4782","CORO1C","DAG",10.5,4782
"4783","RPS4X","DAG",10.5,4783
"4784","COL12A1","Sph",11,4784
"4785","CALU","Sph",11,4785
"4786","LMNB2","Sph",11,4786
"4787","HLA-B","Sph",11,4787
"4788","EDIL3","Sph",11,4788
"4789","ANXA6","DAG",11,4789
"4790","PABPC1","DAG",11,4790
"4791","SLC25A3","DAG",11,4791
"4792","MARCKS","DAG",11,4792
"4793","SRSF1","DAG",11,4793
"4794","GLS","FA",11,4794
"4795","TPM1","FA",11,4795
"4796","TPM2","DAG",11,4796
"4797","ACADM","DAG",11,4797
"4798","AGPS","DAG",11,4798
"4799","PCBP2","DAG",11,4799
"4800","VAT1","DAG",11,4800
"4801","ACSL3","Sph",11,4801
"4802","PRPF6","DAG",11,4802
"4803","ADAR","DAG",11,4803
"4804","KRT27","DAG",11,4804
"4805","CSE1L","FA",11,4805
"4806","SUPT16H","DAG",11,4806
"4807","NOLC1","FA",11,4807
"4808","DCD","FA",11,4808
"4809","DNAJC1","Sph",11.5,4809
"4810","IGF2R","DAG",11.5,4810
"4811","SLC25A10","Sph",11.5,4811
"4812","CTSD","DAG",11.5,4812
"4813","GALNT1","DAG",11.5,4813
"4814","KRT33B","Sph",11.5,4814
"4815","APOL2","Sph",11.5,4815
"4816","TUFM","Sph",11.5,4816
"4817","TPR","Sph",11.5,4817
"4818","LMNB2","DAG",11.5,4818
"4819","HMOX2","Sph",11.5,4819
"4820","AIFM1","DAG",11.5,4820
"4821","KRT4","DAG",11.5,4821
"4822","SLC25A6","DAG",11.5,4822
"4823","STOM","Sph",11.5,4823
"4824","PPIB","DAG",11.5,4824
"4825","JUP","FA",11.5,4825
"4826","ASPH","DAG",11.5,4826
"4827","IMMT","Sph",11.5,4827
"4828","RTN4","Sph",11.5,4828
"4829","RAB7A","DAG",11.5,4829
"4830","TLN1","Sph",11.5,4830
"4831","MATR3","Sph",11.5,4831
"4832","EIF4A1","FA",11.5,4832
"4833","CTNNB1","DAG",11.5,4833
"4834","CCT8","Sph",11.5,4834
"4835","CSE1L","DAG",11.5,4835
"4836","THRAP3","DAG",11.5,4836
"4837","MCM3","DAG",11.5,4837
"4838","ACADVL","DAG",11.5,4838
"4839","GNB1","DAG",11.5,4839
"4840","RNF20","FA",12,4840
"4841","KRT86","Sph",12,4841
"4842","ANKLE2","DAG",12,4842
"4843","PITPNB","DAG",12,4843
"4844","NUP155","DAG",12,4844
"4845","SND1","Sph",12,4845
"4846","STOM","DAG",12,4846
"4847","HLA-C","DAG",12,4847
"4848","HSP90AA1","FA",12,4848
"4849","DHX15","DAG",12,4849
"4850","TRAP1","DAG",12,4850
"4851","PLS3","Sph",12,4851
"4852","ILF3","Sph",12,4852
"4853","TOP2A","Sph",12,4853
"4854","SEC22B","Sph",12,4854
"4855","ATP5B","Sph",12,4855
"4856","ACSL4","DAG",12,4856
"4857","PCBP1","DAG",12,4857
"4858","STIP1","DAG",12,4858
"4859","HNRNPC","DAG",12,4859
"4860","LARS","DAG",12,4860
"4861","TUBA4A","DAG",12,4861
"4862","TUBB","Sph",12,4862
"4863","HNRNPF","FA",12,4863
"4864","CPS1","Sph",12,4864
"4865","GNB2","DAG",12,4865
"4866","GNB2L1","DAG",12,4866
"4867","ACAD9","DAG",12,4867
"4868","ALDH3A2","Sph",12.5,4868
"4869","GLG1","Sph",12.5,4869
"4870","SRPRB","Sph",12.5,4870
"4871","HLA-A","Sph",12.5,4871
"4872","HLA-A","Sph",12.5,4872
"4873","AIFM1","Sph",12.5,4873
"4874","MSN","FA",12.5,4874
"4875","MCCC1","DAG",12.5,4875
"4876","GALNT2","Sph",12.5,4876
"4877","KPNB1","DAG",12.5,4877
"4878","HSPA1A","FA",12.5,4878
"4879","LETM1","FA",12.5,4879
"4880","GLS","DAG",12.5,4880
"4881","TPM1","DAG",12.5,4881
"4882","HLA-B","Sph",12.5,4882
"4883","MYO1C","DAG",12.5,4883
"4884","SEC22B","DAG",12.5,4884
"4885","MTCH2","DAG",12.5,4885
"4886","CCT7","DAG",12.5,4886
"4887","PARP1","Sph",12.5,4887
"4888","SFPQ","Sph",12.5,4888
"4889","hCG_2044799","DAG",12.5,4889
"4890","RPL6","DAG",12.5,4890
"4891","PDHA1","DAG",12.5,4891
"4892","CYP51A1","Sph",13,4892
"4893","TPR","DAG",13,4893
"4894","RRBP1","Sph",13,4894
"4895","SLC25A6","Sph",13,4895
"4896","MSN","Sph",13,4896
"4897","PRPF8","Sph",13,4897
"4898","HLA-C","Sph",13,4898
"4899","GOLGA2","FA",13,4899
"4900","ZMPSTE24","DAG",13,4900
"4901","LRPPRC","Sph",13,4901
"4902","TCP1","DAG",13,4902
"4903","RTN4","DAG",13,4903
"4904","HM13","FA",13,4904
"4905","CTNNA1","DAG",13,4905
"4906","COPA","DAG",13,4906
"4907","KRT84","FA",13,4907
"4908","LDHA","DAG",13,4908
"4909","CALD1","Sph",13,4909
"4910","RANGAP1","DAG",13,4910
"4911","BCAP31","DAG",13,4911
"4912","HLA-C","DAG",13,4912
"4913","RPL18","DAG",13,4913
"4914","HNRNPU","Sph",13,4914
"4915","ALDH18A1","DAG",13,4915
"4916","ACAD9","FA",13,4916
"4917","LRP1","Sph",13.5,4917
"4918","KRT31","Sph",13.5,4918
"4919","HIST1H4A","Sph",13.5,4919
"4920","HIST1H4A","DAG",13.5,4920
"4921","CLTC","FA",13.5,4921
"4922","MCCC1","Sph",13.5,4922
"4923","ZMPSTE24","FA",13.5,4923
"4924","MYOF","FA",13.5,4924
"4925","PDIA4","FA",13.5,4925
